/Users/kartik/Downloads/sampled_images/COCO_train2014_000000000260.jpg	a woman walking down a street with luggage .[0.00014987114319209535]|a woman walking down a street holding a suitcase .[0.00012368784152269531]|a woman standing in front of a luggage carousel .[0.00010799245276907063]|a woman walking down a street with a suitcase .[0.00010637652865168238]|a woman standing next to a luggage cart .[8.723785314140964e-05]|a woman standing next to a luggage carousel .[8.405331460206298e-05]|a woman standing in front of a baggage claim belt .[8.14854545630107e-05]|a woman standing in front of a train station .[7.400194706921384e-05]|a woman walking down a street carrying a suitcase .[7.19707620960764e-05]|a woman standing next to a luggage carousel at an airport .[6.869004619340149e-05]|a woman standing next to a baggage claim belt .[6.789413631990394e-05]|a couple of people standing in front of a train .[6.574619640482551e-05]|a woman standing on the side of a train station .[6.19014754935134e-05]|a woman standing next to a luggage carousel at a airport .[6.038884175276589e-05]|a woman standing next to a baggage claim area .[5.7195440486080544e-05]|a woman walking down the street with a suitcase .[5.6093276777786914e-05]|a woman standing in front of a baggage claim conveyor belt .[4.936744325277019e-05]|a woman standing in front of a baggage claim area .[4.5205323969925754e-05]|a woman standing in front of a luggage cart .[4.516172154897237e-05]|a woman standing on the side of a train platform .[3.979722184988583e-05]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000004984.jpg	a man riding a wave on top of a surfboard .[0.0013918216297684]|a man riding a surfboard on top of a wave .[0.0007330014796523475]|a couple of people on surfboards in the water .[0.0007012346841518463]|a person laying on a surfboard in the water .[0.0006737946435598056]|a group of people on surfboards in the water .[0.0006679858744742662]|a man sitting on a surfboard in the ocean .[0.0006233184838446828]|a man riding a surfboard on a wave in the ocean .[0.0005296283043082713]|a group of people swimming in the ocean .[0.0005009402922752761]|a person laying on a surfboard in the ocean .[0.0004981919993388852]|a couple of people that are in the water .[0.00048503520350321887]|a group of people on surfboards in the ocean .[0.0004843859623172875]|a couple of people on a surfboard in the water .[0.0004712553859000235]|a man laying on a surfboard in the ocean .[0.0004220180231394246]|a group of people sitting on surfboards in the ocean .[0.00041281535049128516]|a man riding a surfboard on top of a wave in the ocean .[0.00032790265871262544]|a man sitting on a surfboard in the water .[0.00032768823040955826]|a man laying on a surfboard in the water .[0.0003016293325349041]|a couple of people on a surfboard in the ocean .[0.00026616513557220647]|a person laying on a surf board in the water[0.0002453286453204042]|a couple of people that are on some surfboards[0.00024210733943410458]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000003999.jpg	a cat that is laying down on a couch .[0.0041729172756780316]|a cat that is laying down on a bed .[0.0019620258969623313]|a cat that is sitting on a couch .[0.001400277471274718]|a close up of a cat laying on a couch[0.0011258495195347357]|a close up of a cat laying on a bed[0.001104861325461605]|a cat that is laying on a couch .[0.0009175783482325685]|a cat that is laying on a bed .[0.0008230071920171401]|a cat that is laying down on a couch[0.0005893070326777152]|a cat laying on top of a blanket on a bed .[0.0005251656856644684]|a cat that is laying down on a pillow .[0.000471783073863135]|a cat that is laying down on a chair .[0.0004330831202250212]|a cat that is laying down on a blanket .[0.0004131020632381978]|a cat laying on top of a white couch .[0.00032702065236130476]|a cat laying on top of a red couch .[0.0003089175455173934]|a cat laying on top of a blanket on a couch .[0.0002773055956118888]|a cat laying on top of a bed in a room .[0.0002444761607251713]|a cat that is laying down on a bed[0.00024433710294428576]|a cat that is laying on a couch[0.00022916906673624556]|a cat that is laying on a bed[0.00021971683778516688]|a cat is laying on top of a bed .[0.00020948246277409518]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000004947.jpg	a woman petting a sheep in a pen .[0.00019059552075265432]|a woman petting a sheep in a barn .[0.00015956139542166783]|a woman petting a sheep on a farm .[0.0001339542000504829]|a man and a woman petting a sheep .[0.00012066281575165304]|a woman and a child petting a sheep .[0.00010251475941803162]|a woman feeding a baby sheep in a pen .[7.310986439346214e-05]|a woman petting a sheep in a pen[6.846626787048415e-05]|a woman petting a sheep in a fenced area .[6.789337838117743e-05]|a woman standing next to a white sheep .[6.576997874994702e-05]|a woman standing next to a white horse .[6.522019206710222e-05]|a man and a woman petting a sheep[6.21475091066606e-05]|a woman petting a sheep in a barn[6.159096837385429e-05]|a woman is petting a sheep in a pen .[5.9052085171284674e-05]|a woman standing next to a baby goat .[5.895784799037045e-05]|a woman is petting a sheep in a pen[5.43806980452221e-05]|a woman petting a sheep on a farm[5.282321966296622e-05]|a woman petting a sheep in a fenced in area .[5.1898172496865875e-05]|a woman and a child petting a sheep[4.375859597616087e-05]|a woman standing next to a sheep in a pen .[3.794429489563328e-05]|a woman is petting a sheep in a barn .[3.617288556466729e-05]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000003782.jpg	the contents of a purse laid out on a table .[0.0007047635809753184]|the contents of a purse laid out on a bed .[0.00038960030920415445]|the contents of a purse laid out on the floor .[0.0003671506022421604]|the contents of a purse laid out on a table[0.0003424548978349198]|a bunch of items that are on a table .[0.000213677748067314]|the contents of a purse laid out on a bed[0.00019611917090384736]|a variety of items laid out on a table .[0.00018571638483719937]|a laptop computer sitting on top of a table .[0.0001690143633727821]|the contents of a purse are laid out on the floor .[0.00016685839585211965]|the contents of a purse spread out on a table .[0.00016427792080300757]|the contents of a purse laid out on the floor[0.0001607387873238509]|the contents of a purse are laid out on a table .[0.0001576626963637246]|the contents of a purse spread out on the floor .[0.00014801724835531848]|the contents of a bag laid out on a table .[0.0001396640188558242]|a variety of items are laid out on a table .[0.00013723568651623368]|the contents of a bag laid out on the floor .[0.00012800936720964526]|a bunch of items that are sitting on a table .[0.0001277059923394435]|the contents of a purse laid out on a floor .[0.00011950146064454893]|the contents of a purse spread out on a table[9.127028229656645e-05]|the contents of a purse are laid out on a bed .[8.650103799585664e-05]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000003219.jpg	the contents of a purse laid out on a table .[0.00100860697220665]|the contents of a purse laid out on a table[0.00045323563584393455]|the contents of a purse laid out on a bed .[0.00041742372096317305]|a table topped with lots of personal items .[0.00038803709628695246]|a bunch of items that are on a table .[0.00033294441121495613]|a variety of items laid out on a table .[0.00031763909859250437]|the contents of a purse laid out on the floor .[0.0002549073170677085]|a variety of items are laid out on a table .[0.00023427218750274518]|a table that has a bunch of items on it[0.00022370236758526433]|the contents of a purse spread out on a table .[0.00019696454589684893]|the contents of a purse laid out on a bed[0.00019040571239636972]|a wooden table topped with lots of personal items .[0.00016858400629734055]|the contents of a purse are laid out on a table .[0.00015835189121250973]|the contents of a bag laid out on a table .[0.00014143719549353565]|a variety of items laid out on a table[0.00012094162732097297]|the contents of a purse sitting on a table .[0.00011993167848615155]|the contents of a purse laid out on the floor[0.00010942013277753457]|the contents of a purse spread out on a table[0.00010682017991160123]|the contents of a purse laid out neatly on a table .[9.603098645805557e-05]|the contents of a purse spread out on the floor .[9.276023451740303e-05]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000006407.jpg	a man sitting at a table eating a hot dog .[0.00033616441626566366]|a woman sitting at a table with a plate of food .[0.0003252705576033386]|a woman sitting at a table eating a hot dog .[0.00030698486896663525]|a woman sitting at a table eating a banana .[0.000301164620676297]|a man sitting at a table with a plate of food .[0.00029035223794979817]|a man sitting at a table eating a banana .[0.000271810108584432]|a man sitting at a table eating food .[0.00024218284334716643]|a man is holding a bunch of bananas[0.00021729768794555052]|a woman sitting at a table eating a sandwich .[0.00020329002903003002]|a woman is holding a bunch of bananas[0.00020224846093308316]|a woman sitting at a table with a banana .[0.00017532820622672224]|a man sitting at a table with a banana .[0.00016723900110745664]|a man sitting at a table eating a sandwich .[0.00014371492740013845]|a man sitting at a table holding a banana .[0.00013291073171853318]|a man holding a bunch of bananas in his hands .[0.00010139842601697932]|a woman holding a bunch of bananas in her hands .[9.432654578455768e-05]|a man sitting at a table with a bunch of bananas .[9.267129337642646e-05]|a woman sitting at a table with a bunch of bananas .[8.857443526831928e-05]|a woman sitting at a table with a basket of bananas .[7.351296448437433e-05]|a woman sitting at a table eating a banana[6.702599704664616e-05]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000003225.jpg	a close up of a person talking on a cell phone[0.00037930855474340575]|a close up of a person holding a cell phone[0.00027132719286016667]|a close up of a person holding a banana[9.398669098418256e-05]|a close up of a person holding a stuffed animal[9.106320781401196e-05]|a close up of a person with a cell phone[8.469003341015495e-05]|a close up of a person on a cell phone[8.273566041208065e-05]|a woman wearing a hat holding a cell phone .[7.880683689675629e-05]|a close up of a person holding a teddy bear[6.67577895925633e-05]|a close up of a person with a hat on[6.409936275695476e-05]|a close up of a person wearing a costume[6.33795915524004e-05]|a close up of a person holding an umbrella[6.254061395906307e-05]|a close up of a person talking on a phone[5.481917713094451e-05]|a close up of a person holding a baseball glove[4.698987190308545e-05]|a close up of a person wearing a hat[4.375933124438067e-05]|a close up of a person holding a baseball bat[3.9509788587066006e-05]|a close up of a person wearing a hat and sunglasses[3.848439285879441e-05]|a close up of a person with a hat[3.7599433343853026e-05]|a woman wearing a hat and holding a cell phone .[3.414669770729786e-05]|a close up of a person wearing a hat talking on a cell phone[2.9013614294509857e-05]|a close up of a person wearing a hat and a hat[2.6200824422218976e-05]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000005683.jpg	a man standing on a beach flying a kite .[0.008183330059112983]|a man on a beach flying a kite .[0.004444411877597845]|a person standing on a beach flying a kite .[0.003897138950635682]|a man is flying a kite on the beach .[0.0033442534575050024]|a person on a beach flying a kite .[0.0031117831011937573]|a man flying a kite on the beach .[0.0025691802578386904]|a person on a beach flying a kite[0.0021469771047290726]|a man is flying a kite on a beach .[0.0020361325094839103]|a man flying a kite on a beach .[0.001960925302543598]|a man standing on top of a beach flying a kite .[0.0019092083044755684]|a man is flying a kite at the beach .[0.0017770839140249196]|a person flying a kite on the beach .[0.0014539428783370769]|a man on the beach flying a kite .[0.0014224722429998292]|a man standing on a beach flying a colorful kite .[0.0013823678483362008]|a man flying a kite on a sandy beach .[0.0013639791465525695]|a man flying a kite at the beach .[0.0013157447869688616]|a man is flying a kite on the beach[0.0012955374394167515]|a man is flying a kite at the beach[0.0012945569007562637]|a man standing on the beach flying a kite .[0.0012700941245764189]|a person flying a kite on a beach .[0.0011921608822718333]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000001397.jpg	a man riding a wave on top of a surfboard .[0.036116517861964105]|a man on a surfboard riding a wave .[0.010902079943915474]|a man riding a surfboard on a wave in the ocean .[0.009555694751155804]|a person riding a surf board on a wave[0.009239521754306316]|a man riding a surfboard on top of a wave .[0.007878829799786697]|a person on a surfboard in the water .[0.0047762218775733644]|a man riding a wave on a surfboard in the ocean .[0.0047323848611858605]|a man riding a wave on a surfboard .[0.004370396490082613]|a man on a surfboard in the water .[0.004151746897344272]|a person on a surfboard riding a wave .[0.0038477570516489696]|a man that is on a surfboard in the water .[0.003494333719844548]|a man on a surf board riding a wave .[0.0029912582454658765]|a man riding a surfboard on top of a wave in the ocean .[0.0025055169768239648]|a man on a surfboard riding a wave[0.002342593325152234]|a person riding a surf board on a body of water[0.002289579425649523]|a man riding on top of a wave on a surfboard .[0.0019431936502281827]|a man riding a surf board on a wave[0.0019202370971339092]|a man on a surfboard riding a wave in the ocean .[0.0017508598568013675]|a man is riding a wave on a surfboard[0.0016173954919181386]|a man is riding a wave on a surfboard .[0.0015922198434359428]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000000089.jpg	a stove top oven sitting inside of a kitchen .[0.008267431524852958]|a white stove top oven sitting inside of a kitchen .[0.005027130201212385]|a stove top oven sitting in a kitchen .[0.004040372361003525]|a white stove top oven sitting in a kitchen .[0.0030195911666966893]|the kitchen is clean and ready to be used .[0.000792027120537425]|a stove top oven sitting next to a stove top oven .[0.0006892859447896654]|a stove top oven sitting under a microwave oven .[0.0006477943389993114]|a stove top oven sitting next to a sink .[0.0005761272475064435]|a stove top oven sitting next to a counter .[0.00035529340059389656]|a kitchen with a stove and a sink[0.00034678965820180644]|a stove top oven sitting next to a counter top .[0.0003366205380601923]|a stove top oven sitting next to a microwave oven .[0.000335035989381149]|a stove top oven sitting next to a stove .[0.00030923419284932427]|a white stove top oven sitting next to a sink .[0.00026414484274844634]|a stove top oven sitting next to a microwave .[0.00025896608601240636]|a white stove top oven sitting next to a stove top oven .[0.00024595643981666884]|a stove top oven in a kitchen next to a sink .[0.00017978435564027168]|the kitchen is clean and ready to be used[0.00017929058502394996]|a white stove top oven sitting next to a microwave oven .[0.00016456203997131636]|a stove top oven in a kitchen next to a microwave .[0.00015301478019893146]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000000670.jpg	a display case filled with lots of different types of donuts .[0.00026835847848398004]|a display case filled with lots of fresh produce .[0.00025625580347968734]|a display case filled with lots of different kinds of donuts .[0.0002192231429845058]|a display case filled with lots of oranges .[0.0002093736789661076]|a table topped with lots of different types of fruit .[0.00015635079299212783]|a display case filled with lots of fresh fruit .[0.0001426675702170057]|a display in a grocery store filled with lots of fresh produce .[0.0001379299134083931]|a display of various types of fruits and vegetables .[0.00013723474041174404]|a display case filled with lots of different types of fruit .[0.00013648376340933492]|a bunch of different types of fruit on display .[0.00011950217628515861]|a display in a store filled with lots of fresh produce .[0.00011870404083676398]|a table topped with lots of fresh produce .[9.947611601335247e-05]|a display in a store filled with lots of oranges .[9.92901841762526e-05]|a display in a store filled with lots of fruit .[8.885436755054851e-05]|a display case filled with lots of different flavored donuts .[8.779623633294979e-05]|a display in a grocery store filled with lots of fresh fruit .[8.73536354204709e-05]|a display in a grocery store filled with lots of oranges .[8.032788545710703e-05]|a display in a store filled with lots of apples .[7.827705194836291e-05]|a display in a grocery store filled with lots of fruit .[7.165358935464016e-05]|a wooden table topped with lots of fresh fruit .[7.044248587812314e-05]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000007123.jpg	a man riding a wave on top of a surfboard .[0.009922343472201577]|a person on a surfboard in the water .[0.007327843123343627]|a man on a surfboard in the water .[0.005225013161324539]|a man that is on a surfboard in the water .[0.003558427847628301]|a person riding a surf board on a body of water[0.0025846026294152505]|a man on a surfboard riding a wave .[0.002413581694458619]|a man riding a surfboard on top of a wave .[0.00218579868925246]|a man riding a surfboard on a wave in the ocean .[0.001888733583745559]|a person riding a surf board on a wave[0.001818634672510997]|a man riding a kiteboard over the ocean .[0.0011641116763871123]|a man riding a wave on a surfboard in the ocean .[0.0011035881229443606]|a man on a surf board in the water .[0.0009553997380888213]|a man riding a board on top of a wave .[0.0009008402918272372]|a man standing on a surfboard in the water .[0.0008342496224367365]|a man on a surfboard in the ocean .[0.0008228500380259824]|a man is riding a wave on a surfboard[0.0006847432126040405]|a man on a surfboard in the water[0.0006707908031289408]|a man riding a kiteboard on top of a body of water .[0.0006599482673237925]|a man riding on top of a wave on a surfboard .[0.0005986481940403242]|a man on a surfboard riding a wave[0.0005853802747988203]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000006229.jpg	a group of dogs that are in the water .[0.0005633304773359005]|a couple of dogs that are in the water .[0.0003430481701475776]|a couple of dogs are in the water[0.0002795851699976705]|a couple of dogs that are in some water[0.00021668925449267536]|a group of dogs are in the water .[0.00020936054201465624]|a group of dogs on a raft in the water .[0.00019289188381229618]|a couple of dogs that are sitting in the water .[0.0001651959581177861]|a group of people on a raft in the water .[0.00012662778613630715]|a group of people riding on top of a boat .[0.00012435179455418184]|a group of dogs riding on top of a wave .[0.0001164633132136668]|a couple of dogs that are in the water[0.00011004113316241545]|a group of people riding on the backs of horses .[0.00010600941151440043]|a group of people riding on the backs of surfboards .[0.00010407318916921913]|a group of people riding skis on top of a wave .[0.00010302710319826389]|a group of people riding skis on a body of water .[9.299430800184251e-05]|a group of people riding on top of a wave .[8.197308065437974e-05]|a group of people riding on top of a raft .[7.643357715044948e-05]|a group of people riding on a raft in the water .[7.586211401707875e-05]|a group of dogs riding on top of a boat .[5.3457106721104095e-05]|a group of people riding on the back of a boat .[4.8508481822843786e-05]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000005046.jpg	a clock that is on the side of a building .[0.0024253021758448338]|a clock on the side of a building .[0.0014891027830474118]|a clock on the side of a brick building .[0.0007104409969433164]|a large clock on the side of a building .[0.0006879175466037725]|a large brick building with a clock on it .[0.0005855510021821146]|a close up of a clock on a building[0.0005636580238945962]|a clock on the side of a building[0.0005240087350443666]|a brick building with a clock on the front .[0.0005074165787545144]|a building with a clock on the front of it[0.00046598470055565555]|a large brick building with a clock on the front .[0.00045410047355446065]|a large brick building with a clock on the top .[0.00045313484687172433]|a large building with a clock on the top .[0.0004200040108428214]|a large brick building with a clock on top .[0.00040182553384978883]|a large building with a clock on the front .[0.00038141060084309424]|a large brick building with a clock on it[0.00037617197378751104]|a brick building with a clock on the top .[0.0003257132081877859]|a building with a clock on the front[0.0002879706874000231]|a large brick building with a clock on the side .[0.0002873207162269503]|a building with a clock on the side of it[0.0002575693846029475]|a large building with a clock on the front[0.0002570360118710437]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000005913.jpg	a red fire hydrant sitting on the side of a road .[0.006222175069722913]|a yellow fire hydrant sitting on the side of a road .[0.0038699337671196637]|a fire hydrant sitting on the side of a road .[0.0023511902132836364]|a red fire hydrant sitting in the middle of a sidewalk .[0.0013864533187474392]|a fire hydrant on the side of the road .[0.0012280901771195857]|a red fire hydrant on the side of the road .[0.0009987405016304443]|a yellow fire hydrant on the side of the road .[0.0009527839339999126]|a red fire hydrant on the side of a road .[0.000796091169979758]|a yellow fire hydrant on the side of a road .[0.0007388348099045951]|a fire hydrant sitting on the side of the road .[0.0007170114195885589]|a red fire hydrant sitting on the side of a street .[0.0006689241385383322]|a fire hydrant on the side of a road .[0.0006334521513100862]|a yellow fire hydrant sitting in the middle of a sidewalk .[0.0006247873474949619]|a red and white fire hydrant sitting on the side of a road .[0.0005798770667413013]|a fire hydrant on the side of the street .[0.0005755365308282639]|a red fire hydrant sitting on the side of the road .[0.0004926661120135278]|a fire hydrant sits on the side of a road .[0.00048119675224410325]|a fire hydrant sits on the side of the road .[0.0004500172909142427]|a fire hydrant on the side of the road[0.00040857160502644473]|a yellow fire hydrant sitting on the side of a street .[0.0004079870205565047]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000005907.jpg	a flock of birds sitting on top of a sandy beach .[0.003304489585814323]|a group of birds sitting on top of a sandy beach .[0.003100746002741715]|a flock of birds standing on top of a sandy beach .[0.002142237341031336]|a group of birds standing on top of a sandy beach .[0.0011831004805051455]|a group of seagulls sitting on top of a sandy beach .[0.000831952201357623]|a group of birds sitting on a sandy beach .[0.0007195716859240926]|a group of seagulls sitting on a sandy beach .[0.0006755699782472755]|a group of birds sitting on top of a beach .[0.000645078126272918]|a flock of birds sitting on top of a beach .[0.0006227959998984148]|a bunch of birds are sitting on a beach[0.0005835872635195212]|a group of seagulls sitting on a beach .[0.0004771976890326976]|a group of birds that are sitting on a beach .[0.0004634762544898284]|a flock of birds standing on top of a beach .[0.0004176736967373]|a bunch of birds that are sitting on a beach[0.00038196246042089]|a bunch of birds are sitting on the beach[0.000352762871769185]|a group of birds that are sitting on the beach .[0.00029587134496779414]|a group of birds that are standing on a beach .[0.0002885555081486469]|a group of birds standing on top of a beach .[0.0002884233892572446]|a group of seagulls sitting on top of a beach .[0.00022577475197765564]|a group of birds sitting on a beach next to the ocean .[0.0001811139959309919]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000005085.jpg	a couple of people riding on the back of an elephant .[0.007173461490976881]|a man riding on the back of an elephant .[0.0057618124072259455]|a group of people riding on the back of an elephant .[0.00490597422141498]|two people riding on the back of an elephant .[0.002239846945903861]|a couple of men riding on the back of an elephant .[0.0021695537377298137]|a couple of people riding on top of an elephant .[0.0018277844606710701]|a group of people riding on the back of elephants .[0.001554043871943146]|two people riding on the back of an elephant[0.0014987220350976321]|a group of people riding on top of an elephant .[0.0011818136424832319]|a group of people riding on the backs of elephants .[0.0010294237673052992]|a group of people riding on top of elephants .[0.0008739127930481841]|a man riding on the back of an elephant in a forest .[0.0007772286623541131]|a man riding on top of an elephant .[0.0007253652281279693]|a man riding on the back of a large elephant .[0.000651294190144874]|a couple of people riding on the backs of elephants .[0.0006340515434361641]|a man and a woman riding on the back of an elephant .[0.0006263812833391862]|a couple of people riding on the back of a elephant .[0.0006164074925898985]|two people riding on top of an elephant[0.0005591855200389954]|a couple of people riding on the back of elephants .[0.0005004685383224926]|a man riding on the back of an elephant[0.0004938029048260938]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000006765.jpg	a train traveling down tracks next to a forest .[0.001971129512970268]|a train traveling through a rural country side .[0.0018527130030732632]|a train traveling down train tracks next to a forest .[0.0015504282401190954]|a train that is sitting on the tracks .[0.0011453406074487396]|a train traveling through a lush green countryside .[0.0011346275153362876]|a train on a train track with trees in the background[0.0010745381769241807]|a train traveling down train tracks near a forest .[0.0009898167410198355]|a train traveling down tracks near a forest .[0.0007660270937783957]|a train traveling through a lush green forest .[0.0006428976849179201]|a train on a train track with a sky background[0.0004645219813940115]|a train traveling through a rural countryside filled with trees .[0.0004180454404236981]|a train that is going down the tracks .[0.00040929420679321665]|a train that is on a train track[0.0003790984923094941]|a train that is sitting on a track .[0.0003413262688710872]|a train traveling through a rural countryside next to a forest .[0.0002757113052711299]|a train traveling down tracks next to a lush green forest .[0.00024405725702135385]|a train traveling down tracks next to a lush green hillside .[0.0002331029620868578]|a train traveling down train tracks next to a field .[0.00021560984777012658]|a train traveling down train tracks next to a lush green forest .[0.00016674687916378087]|a train traveling down train tracks next to a lush green hillside .[0.00015397919201458793]|
/Users/kartik/Downloads/sampled_images/COCO_train2014_000000004172.jpg	a group of men playing a game of frisbee .[0.007315927076457185]|a group of men playing a game of soccer .[0.004009049699609939]|a group of people playing a game of frisbee .[0.0036539807639487205]|a group of young men playing a game of frisbee .[0.0028922760631189346]|a group of young men playing a game of soccer .[0.002688752918697689]|a group of people playing a game of soccer .[0.0021284902072557376]|a group of men on a field playing soccer .[0.0020117386248347997]|a couple of men playing a game of frisbee .[0.001645262752877955]|a group of people on a field playing soccer .[0.0015907020966220119]|a group of men playing a game of basketball .[0.001266457813011728]|a group of young men playing a game of basketball .[0.0010407534290201165]|a group of people playing a game of basketball .[0.0008485224108397218]|a group of people playing soccer on a field[0.0008048616552599463]|a group of men play a game of frisbee .[0.0006688312421476419]|a couple of men playing a game of soccer .[0.0006681487327284537]|a group of men playing a game of frisbee on a field .[0.0006653857189821235]|a group of men playing a game of soccer on a field .[0.0006299227071460596]|a group of men play a game of soccer .[0.0006287939749849702]|a group of young people playing a game of frisbee .[0.0005173242053262491]|a group of men playing a game of frisbee[0.0003815732684540685]|
